Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Power,Seats,Price,Brand,Model
Hyderabad,2009,289.90515690480566,Petrol,Manual,First,20.36,78.9,5,1.0473189942805592,Hyundai,I10
Mumbai,2014,238.75510465747115,Petrol,Manual,First,17.4,117.3,5,1.6770965609079151,Honda,City
Coimbatore,2012,274.70711676256224,Petrol,Manual,First,15.6,70.0,5,1.2864740258376797,Ford,Figo
Hyderabad,2006,376.82887362833543,Diesel,Manual,First,12.8,102.0,7,1.8325814637483102,Toyota,Innova
Kochi,2012,344.50399126860634,Diesel,Manual,Second,21.0,64.1,5,1.1600209167967532,Mahindra,Verito
Delhi,2018,204.93901531919198,Petrol,Manual,First,18.15,82.0,6,1.7047480922384253,Mahindra,Kuv
Kochi,2019,113.13708498984761,Petrol,Manual,First,18.6,81.83,5,2.0373166153791646,Hyundai,I20
Jaipur,2011,282.842712474619,Petrol,Manual,First,12.0,127.0,7,1.7047480922384253,Tata,New
Hyderabad,2014,275.90940542141726,Diesel,Manual,First,19.3,73.9,5,1.8870696490323797,Maruti,Swift
Chennai,2017,144.9137674618944,Diesel,Automatic,Second,15.97,258.0,5,4.007333185232471,Bmw,X5
Pune,2013,291.547594742265,Diesel,Automatic,First,17.68,174.33,5,3.044522437723423,Audi,A6
Jaipur,2017,164.31676725154983,Petrol,Manual,First,21.4,83.1,5,1.5040773967762742,Maruti,Baleno
Coimbatore,2016,213.99532705178402,Diesel,Automatic,First,13.01,194.3,7,3.028683373693677,Hyundai,Santa
Hyderabad,2013,239.48277599860913,Diesel,Automatic,First,14.39,163.7,5,1.8718021769015913,Chevrolet,Cruze
Coimbatore,2018,203.6344764522943,Diesel,Automatic,First,15.0,204.0,5,3.63705970538414,Mercedes-Benz,E-Class
Mumbai,2009,204.93901531919198,Petrol,Manual,First,17.92,62.1,5,0.371563556432483,Hyundai,Santro
Delhi,2014,250.09798079952586,CNG,Manual,First,26.6,58.16,5,1.0818051703517284,Maruti,WagonR
Hyderabad,2015,258.93628559937287,Diesel,Manual,First,28.09,88.5,5,2.066862759472976,Maruti,Ciaz
Kochi,2018,108.31435731240803,Petrol,Manual,First,17.4,117.3,5,2.309560706730471,Honda,City
Mumbai,2016,192.35384061671346,Diesel,Manual,First,20.45,83.8,5,1.8718021769015913,Nissan,Terrano
Hyderabad,2015,173.20508075688772,Diesel,Automatic,First,18.88,184.0,5,3.091042453358316,Bmw,3 Series
Hyderabad,2016,230.21728866442677,Diesel,Manual,First,26.0,98.6,5,2.277267285009756,Honda,City
Jaipur,2014,244.94897427831782,Diesel,Manual,First,20.45,83.8,5,1.791759469228055,Nissan,Terrano
Delhi,2014,254.95097567963924,Diesel,Manual,First,24.0,70.0,5,1.3837912309017721,Hyundai,Grand
Delhi,2015,303.31501776206204,Diesel,Automatic,First,12.55,168.5,7,2.9831534913471307,Toyota,Fortuner
Kolkata,2017,176.0681686165901,Diesel,Manual,First,13.68,147.8,7,2.830267833826459,Toyota,Innova
Chennai,2017,209.56383275746796,Petrol,Manual,First,21.4,83.1,5,1.916922612182061,Maruti,Baleno
Pune,2013,289.8275349237888,Petrol,Manual,First,19.81,68.05,5,1.0818051703517284,Hyundai,I10
Coimbatore,2015,235.927955104943,Diesel,Automatic,First,12.07,241.4,7,3.7572387916272794,Audi,Q7
Hyderabad,2014,225.8317958127243,Diesel,Automatic,First,27.03,190.0,5,3.068052935133617,Volvo,S60
Jaipur,2015,156.19859154294574,Petrol,Manual,First,17.8,117.3,5,2.066862759472976,Honda,City
Hyderabad,2011,279.28480087537883,Petrol,Manual,Second,20.92,67.1,5,0.8329091229351039,Maruti,Alto
Delhi,2012,200.78595568415636,Petrol,Manual,First,18.5,86.8,5,1.0116009116784799,Honda,Brio
Jaipur,2011,288.09720581775866,Diesel,Manual,First,12.05,120.0,8,1.9035989509835904,Mahindra,Scorpio
Kochi,2017,241.14518448436826,Diesel,Automatic,First,19.6,108.45,5,2.2617630984737906,Renault,Duster
Kochi,2017,174.696880338488,Diesel,Manual,First,19.67,126.2,5,2.550226115908643,Hyundai,Creta
Coimbatore,2019,143.91664254004817,Petrol,Manual,First,23.84,84.0,5,1.937301774518713,Tata,Tiago
Mumbai,2015,219.08902300206645,Diesel,Manual,First,16.0,140.0,7,2.2460147415056513,Mahindra,Xuv500
Hyderabad,2015,291.547594742265,Diesel,Manual,First,20.34,103.2,5,1.791759469228055,Volkswagen,Vento
Delhi,2013,178.88543819998318,Petrol,Automatic,First,14.8,120.7,5,2.3978952727983707,Mercedes-Benz,B Class
Delhi,2011,228.0350850198276,Petrol,Manual,First,15.5,103.3,5,0.9555114450274363,Maruti,Sx4
Hyderabad,2007,241.46842443681948,Petrol,Manual,First,15.3,83.0,5,0.6678293725756554,Hyundai,Getz
Mumbai,2013,173.20508075688772,Diesel,Automatic,First,17.54,313.0,4,3.8066624897703196,Bmw,6 Series
Chennai,2014,200.0,Diesel,Automatic,First,17.11,174.33,5,3.091042453358316,Audi,A4
Kolkata,2015,189.73665961010275,Petrol,Manual,First,18.6,81.83,5,1.589235205116581,Hyundai,I20
Kochi,2015,242.52216393558754,Diesel,Manual,First,19.87,83.14,5,1.8325814637483102,Nissan,Terrano
Chennai,2013,234.5207879911715,Diesel,Manual,Second,20.54,103.6,5,1.8082887711792655,Volkswagen,Vento
Mumbai,2011,197.48417658131498,Petrol,Manual,First,20.36,78.9,5,0.9555114450274363,Hyundai,I10
Delhi,2011,80.62257748298549,Petrol,Automatic,Third & Above,6.4,560.0,2,4.787491742782046,Lamborghini,Gallardo
Hyderabad,2012,187.08286933869707,Diesel,Automatic,First,14.74,270.9,5,3.367295829986474,Jaguar,Xf
Pune,2010,223.38307903688676,Petrol,Manual,Second,17.5,85.8,5,1.1939224684724346,Maruti,Swift
Hyderabad,2013,315.4362059117501,Diesel,Manual,Second,22.3,74.0,5,1.1151415906193203,Tata,Indica
Kolkata,2012,182.34308322500198,Diesel,Manual,First,21.27,88.76,5,1.1786549963416462,Hyundai,I20
Delhi,2014,228.0350850198276,Petrol,Manual,First,19.1,81.86,5,1.3217558399823195,Hyundai,Xcent
Mumbai,2015,212.13203435596427,Diesel,Manual,First,12.99,100.6,7,2.583997552432231,Toyota,Innova
Hyderabad,2017,148.32396974191326,Petrol,Manual,First,23.84,84.0,5,1.5686159179138452,Tata,Tiago
Kochi,2019,88.64536084872124,Petrol,Manual,First,25.17,53.3,5,1.33500106673234,Renault,Kwid
Pune,2011,334.66401061363024,Diesel,Manual,First,12.8,102.0,7,2.1400661634962708,Toyota,Innova
Coimbatore,2016,202.6869507393113,Diesel,Automatic,First,13.0,204.0,5,3.6573887870225654,Mercedes-Benz,E-Class
Ahmedabad,2009,268.32815729997475,Petrol,Automatic,First,16.8,116.4,5,1.1631508098056809,Honda,City
Hyderabad,2011,291.39663690578175,Petrol,Manual,First,20.36,78.9,5,1.252762968495368,Hyundai,I10
Pune,2015,264.5751311064591,Diesel,Manual,First,19.67,126.2,5,2.505525936990736,Hyundai,Creta
Mumbai,2014,144.9137674618944,Petrol,Manual,First,19.5,86.76,5,1.55814461804655,Honda,Amaze
Delhi,2016,164.31676725154983,Petrol,Manual,First,18.78,74.0,5,1.5040773967762742,Volkswagen,Polo
Kolkata,2012,170.29386365926402,Petrol,Manual,First,20.36,78.9,5,0.8544153281560676,Hyundai,I10
Hyderabad,2014,220.05681084665386,Diesel,Manual,First,23.08,63.12,5,1.2237754316221157,Renault,Pulse
Pune,2016,137.84048752090223,Diesel,Automatic,First,21.5,108.5,5,2.302585092994046,Volkswagen,Vento
Hyderabad,2012,458.257569495584,Diesel,Manual,First,12.99,100.0,7,2.1972245773362196,Toyota,Innova
Delhi,2013,252.98221281347034,Petrol,Manual,Second,14.53,138.1,5,1.6486586255873816,Toyota,Corolla
Chennai,2006,447.21359549995793,Diesel,Manual,Second,16.8,110.0,5,0.6151856390902335,Hyundai,Verna
Chennai,2013,316.22776601683796,Diesel,Automatic,Second,11.3,254.8,7,3.6375861597263857,Mercedes-Benz,Gl-Class
Kochi,2013,262.94486114012574,Diesel,Manual,First,20.46,83.8,5,1.631199404215613,Renault,Duster
Coimbatore,2019,145.65026604850402,Petrol,Manual,First,15.41,103.52,5,2.2679936482244267,Skoda,Rapid
Kolkata,2015,167.33200530681512,Petrol,Manual,First,20.36,78.9,5,1.2237754316221157,Hyundai,I10
Kochi,2017,170.54324964653395,Petrol,Manual,First,18.15,82.0,6,1.7647307968401356,Mahindra,Kuv
Kolkata,2016,173.20508075688772,Petrol,Automatic,First,23.1,67.04,5,1.33500106673234,Maruti,Celerio
Mumbai,2012,181.41113527013715,Petrol,Automatic,First,16.98,66.1,5,0.9162907318741551,Maruti,A-Star
Kolkata,2015,173.20508075688772,Diesel,Manual,First,25.1,98.6,5,1.9387416595767009,Honda,City
Pune,2010,187.3552774810467,Petrol,Automatic,First,12.6,161.6,5,1.7047480922384253,Skoda,Superb
Coimbatore,2017,151.099305094365,Petrol,Manual,First,18.9,82.0,5,1.8229350866965048,Hyundai,Grand
Hyderabad,2013,273.69873949289575,Diesel,Manual,First,20.45,83.8,5,1.791759469228055,Renault,Duster
Pune,2015,144.9137674618944,Petrol,Manual,First,18.9,82.0,5,1.3217558399823195,Hyundai,Grand
Kochi,2018,192.76929216034384,Diesel,Manual,First,22.77,98.59,5,2.247072383063787,Ford,Ecosport
Jaipur,2011,202.48456731316588,Petrol,Manual,Second,16.95,97.7,5,1.0986122886681098,Nissan,Sunny
Chennai,2016,193.11654512236905,Diesel,Manual,First,25.83,99.0,5,1.749199854809259,Ford,Figo
Coimbatore,2009,238.59379706941252,Petrol,Manual,First,13.5,130.0,5,1.4838746894587547,Honda,Civic
Kochi,2017,148.16882263148344,Petrol,Manual,First,25.17,53.3,5,1.308332819650179,Renault,Kwid
Kolkata,2014,223.60679774997897,Petrol,Manual,Second,19.4,86.8,5,0.9162907318741551,Honda,Brio
Coimbatore,2012,279.66408421533146,Petrol,Manual,First,16.1,88.2,5,1.6770965609079151,Maruti,Swift
Delhi,2013,253.96850198400588,Diesel,Manual,First,21.9,88.8,5,1.2947271675944,Hyundai,I20
Delhi,2014,225.8317958127243,Diesel,Automatic,First,17.2,138.03,5,2.5649493574615367,Skoda,Superb
Delhi,2012,228.0350850198276,Petrol,Manual,First,18.9,67.1,5,0.8960880245566357,Maruti,WagonR
Mumbai,2015,346.41016151377545,Diesel,Automatic,First,21.21,103.2,5,1.749199854809259,Volkswagen,Vento
Coimbatore,2017,256.4995126701024,Diesel,Manual,First,26.0,98.6,5,2.0930978681273213,Honda,City
Ahmedabad,2018,173.20508075688772,Diesel,Manual,First,22.54,88.73,5,2.0476928433652555,Hyundai,I20
Coimbatore,2017,233.21020560858824,Petrol,Automatic,First,19.15,75.94,5,1.766441661243765,Nissan,Micra
Mumbai,2018,40.2119385257662,Petrol,Manual,First,25.17,53.3,5,1.4562867329399256,Renault,Kwid
Hyderabad,2015,286.35642126552705,Diesel,Manual,First,25.6,98.6,5,2.0794415416798357,Honda,City
Mumbai,2017,141.4213562373095,Diesel,Manual,First,13.68,147.8,8,2.803360380906535,Toyota,Innova
Jaipur,2015,313.04951684997053,Diesel,Manual,First,27.39,74.0,5,1.7047480922384253,Maruti,Baleno
Delhi,2015,238.74672772626644,Diesel,Manual,First,22.77,98.59,5,1.8484548129046001,Ford,Ecosport
Jaipur,2013,500.0,Diesel,Manual,Second,12.99,100.6,8,2.066862759472976,Toyota,Innova
Hyderabad,2014,237.80033641691932,Diesel,Manual,First,22.7,89.84,5,1.9740810260220096,Ford,Ecosport
Bangalore,2012,280.178514522438,Diesel,Manual,First,22.07,73.9,5,1.2947271675944,Volkswagen,Polo
Kochi,2016,234.5975276937078,Diesel,Manual,First,22.54,88.73,5,1.8484548129046001,Hyundai,I20
Pune,2016,234.5207879911715,Diesel,Manual,First,19.87,83.8,5,2.0541237336955462,Renault,Duster
Chennai,2007,300.0,Petrol,Manual,Second,13.8,70.0,5,0.3364722366212129,Ford,Ikon
Chennai,2007,393.70039370059055,Diesel,Manual,First,13.1,141.0,7,1.7047480922384253,Ford,Endeavour
Hyderabad,2018,133.4541119636259,Diesel,Manual,First,27.39,74.0,5,2.1400661634962708,Maruti,Baleno
Kochi,2011,205.93202762076618,Diesel,Automatic,First,14.84,170.0,5,2.349468678892896,Mercedes-Benz,New
Ahmedabad,2005,284.60498941515414,Petrol,Manual,Second,15.9,85.0,5,-0.2876820724517809,Maruti,Esteem
Pune,2008,228.0350850198276,Petrol,Manual,Second,12.85,99.6,5,0.26236426446749106,Tata,Indigo
Mumbai,2013,187.08286933869707,Diesel,Automatic,First,16.73,218.0,5,3.044522437723423,Bmw,5 Series
Delhi,2013,244.94897427831782,Petrol,Manual,First,17.92,62.1,5,0.8329091229351039,Hyundai,Santro
Mumbai,2015,164.31676725154983,Diesel,Automatic,First,19.5,141.0,5,2.7047112998366956,Skoda,Octavia
Coimbatore,2017,236.5903632864196,Diesel,Automatic,Second,17.68,174.33,5,3.581294243433999,Audi,A6
Pune,2016,339.1164991562634,Diesel,Manual,First,25.83,99.0,5,1.5040773967762742,Ford,Figo
Hyderabad,2016,363.318042491699,Diesel,Manual,First,14.95,93.7,7,1.7047480922384253,Mahindra,Xylo
Mumbai,2015,200.84073292039142,Petrol,Automatic,First,23.1,67.04,5,1.4929040961781488,Maruti,Celerio
Chennai,2008,438.1780460041329,Diesel,Manual,First,12.8,102.0,8,1.9242486522741338,Toyota,Innova
Bangalore,2016,223.60679774997897,Diesel,Manual,First,24.0,70.0,5,1.7047480922384253,Hyundai,Grand
Kochi,2016,167.77067681809,Petrol,Manual,First,18.9,81.86,5,1.623340817603092,Hyundai,Grand
Mumbai,2015,141.4213562373095,Petrol,Manual,First,18.9,82.0,5,1.3480731482996928,Hyundai,Grand
Chennai,2016,104.88088481701516,Petrol,Manual,First,18.6,81.86,5,2.0731719286662407,Hyundai,Elite
Jaipur,2009,250.99800796022265,Petrol,Manual,Second,18.2,67.1,5,0.22314355131420976,Maruti,Zen
Kochi,2014,192.26804206627787,Petrol,Manual,First,20.92,67.1,5,1.2919836816486494,Maruti,Alto
Jaipur,2016,270.2831848265815,Diesel,Manual,First,13.0,168.5,7,2.995732273553991,Toyota,Fortuner
Coimbatore,2019,128.03124618623377,Diesel,Manual,First,16.55,105.0,6,2.337952236831337,Mahindra,Thar
Jaipur,2013,258.8435821108957,Petrol,Manual,Second,16.78,88.73,5,1.3987168811184478,Toyota,Etios
Mumbai,2015,220.45407685048602,Diesel,Automatic,First,12.0,224.0,7,3.8815637979434374,Mercedes-Benz,Gl-Class
Bangalore,2014,264.5751311064591,Diesel,Manual,First,19.6,108.45,5,2.1102132003465894,Renault,Duster
Pune,2014,289.8275349237888,Diesel,Manual,First,22.9,74.0,5,1.6582280766035324,Maruti,Swift
Mumbai,2013,221.59873645849157,Petrol,Manual,First,15.04,103.2,5,1.4816045409242156,Volkswagen,Vento
Mumbai,2017,187.08286933869707,Diesel,Automatic,First,18.19,174.5,5,3.248434627109745,Skoda,Superb
Kochi,2014,226.36254107073458,Diesel,Automatic,First,8.2,245.0,4,3.385067999732272,Bmw,3 Series
Kolkata,2011,192.35384061671346,Petrol,Manual,Second,18.9,67.1,5,0.7419373447293773,Maruti,WagonR
Kochi,2017,180.51869709257267,Petrol,Manual,First,25.17,53.3,5,1.3110318766193438,Renault,Kwid
Pune,2009,424.26406871192853,Diesel,Manual,First,10.9,143.0,7,2.0149030205422647,Ford,Endeavour
Kochi,2017,145.7669372663088,Diesel,Manual,First,24.3,88.5,5,2.244955980157409,Maruti,Vitara
Delhi,2014,200.0,Petrol,Automatic,First,10.5,157.7,5,3.1780538303479458,Mercedes-Benz,E-Class
Ahmedabad,2019,63.245553203367585,Diesel,Automatic,First,0.0,194.0,5,3.5553480614894135,Mercedes-Benz,C-Class
Mumbai,2017,153.94804318340653,CNG,Manual,First,17.5,80.46,7,2.1102132003465894,Maruti,Ertiga
Delhi,2011,238.74672772626644,Diesel,Automatic,Second,16.55,147.51,5,2.277267285009756,Audi,A4
Kolkata,2014,192.35384061671346,Petrol,Manual,First,18.9,82.0,5,1.2383742310432684,Hyundai,Grand
Jaipur,2014,264.5751311064591,Diesel,Manual,Second,13.5,175.56,7,2.47232786758114,Mitsubishi,Pajero
Coimbatore,2012,304.0871585582002,Diesel,Automatic,Second,19.71,201.15,5,2.7813006628418027,Mercedes-Benz,New
Pune,2015,234.5207879911715,CNG,Manual,First,26.6,58.16,5,1.308332819650179,Maruti,WagonR
Ahmedabad,2017,141.4213562373095,Petrol,Automatic,First,24.07,67.1,5,1.3862943611198906,Maruti,Alto
Delhi,2015,204.93901531919198,Petrol,Manual,Second,18.6,81.83,5,1.7578579175523736,Hyundai,I20
Kolkata,2014,167.33200530681512,Diesel,Manual,First,23.4,74.0,5,1.536867219599265,Maruti,Swift
Pune,2010,304.9590136395381,Petrol,Automatic,Second,11.8,272.0,7,2.70805020110221,Mercedes-Benz,R-Class
Mumbai,2015,151.65750888103102,Petrol,Automatic,First,15.63,110.4,5,1.916922612182061,Ford,Ecosport
Bangalore,2016,189.73665961010275,Diesel,Manual,First,25.1,98.6,5,2.327277705584417,Honda,City
Chennai,2014,228.0350850198276,Petrol,Manual,First,20.92,67.1,5,0.9932517730102834,Maruti,Alto
Hyderabad,2015,243.402958075698,Diesel,Manual,First,20.77,88.8,7,2.1400661634962708,Maruti,Ertiga
Pune,2018,176.0681686165901,Diesel,Manual,First,22.54,88.73,5,2.0476928433652555,Hyundai,I20
Pune,2015,288.09720581775866,Petrol,Manual,First,15.64,64.08,5,0.9932517730102834,Tata,Indigo
Hyderabad,2004,285.48204847240396,Petrol,Manual,Second,19.7,46.3,5,0.26236426446749106,Maruti,Alto
Hyderabad,2018,99.498743710662,Petrol,Manual,First,15.8,121.3,5,2.580216829592325,Hyundai,Creta
Pune,2004,306.59419433511783,Petrol,Manual,Second,18.9,67.1,5,0.0,Maruti,WagonR
Kochi,2017,164.62077633154328,Petrol,Manual,First,16.78,88.73,5,1.851599469584072,Toyota,Etios
Kolkata,2015,109.54451150103323,Petrol,Manual,First,16.78,88.73,5,1.5040773967762742,Toyota,Etios
Mumbai,2013,170.29386365926402,Diesel,Manual,First,19.01,108.45,5,1.8718021769015913,Renault,Duster
Mumbai,2013,254.95097567963924,Diesel,Manual,Second,19.3,73.9,5,1.6074359097634274,Maruti,Swift
Coimbatore,2017,225.37524265100637,Diesel,Automatic,First,17.9,170.0,5,3.768152635008444,Mercedes-Benz,Glc
Mumbai,2014,242.8991560298224,Diesel,Manual,First,22.7,89.84,5,1.8718021769015913,Ford,Ecosport
Mumbai,2012,268.32815729997475,CNG,Manual,First,26.2,58.2,5,0.8109302162163288,Maruti,WagonR
Hyderabad,2017,123.42609124492276,Petrol,Automatic,First,19.12,91.1,5,2.2975725511705014,Maruti,Ciaz
Mumbai,2015,209.76176963403032,Diesel,Manual,First,22.7,89.84,5,1.9947003132247452,Ford,Ecosport
Hyderabad,2016,353.5533905932738,Diesel,Manual,First,22.95,74.0,5,1.5260563034950492,Tata,Zest
Chennai,2011,316.22776601683796,Diesel,Automatic,First,11.4,153.86,7,2.1400661634962708,Ford,Endeavour
Coimbatore,2017,186.24177834202507,Diesel,Automatic,First,19.6,108.45,5,2.4731713935695794,Renault,Duster
Pune,2011,313.04951684997053,Diesel,Manual,First,14.42,147.6,5,2.0794415416798357,Nissan,X-Trail
Delhi,2015,300.0,Diesel,Automatic,First,12.55,168.5,7,3.068052935133617,Toyota,Fortuner
Pune,2007,284.60498941515414,Petrol,Manual,First,15.26,74.9,5,0.26236426446749106,Chevrolet,Aveo
Chennai,2012,234.5207879911715,Diesel,Manual,First,20.5,103.5,5,1.7749523509116738,Skoda,Rapid
Bangalore,2013,230.02173810316276,Diesel,Manual,Second,15.1,140.0,7,2.2512917986064953,Mahindra,Xuv500
Chennai,2010,316.22776601683796,Diesel,Manual,First,19.3,73.9,5,1.5040773967762742,Maruti,Swift
Hyderabad,2003,363.318042491699,Diesel,Manual,First,18.7,66.0,5,0.8109302162163288,Skoda,Octavia
Mumbai,2014,134.16407864998737,Petrol,Manual,First,13.7,98.82,7,1.208960345836975,Chevrolet,Enjoy
Kolkata,2005,223.60679774997897,Petrol,Manual,First,13.2,94.0,5,-0.35667494393873245,Hyundai,Accent
Bangalore,2012,181.6590212458495,Petrol,Automatic,First,14.74,184.0,5,2.772588722239781,Mercedes-Benz,New
Pune,2014,173.20508075688772,Diesel,Manual,First,20.45,83.8,5,2.0794415416798357,Renault,Duster
Hyderabad,2015,89.44271909999159,Petrol,Automatic,First,12.5,488.1,2,4.605170185988092,Jaguar,F Type
Kochi,2012,242.16936222404354,Diesel,Manual,First,22.32,126.32,5,1.556037135706985,Hyundai,Verna
Mumbai,2016,144.9137674618944,Diesel,Automatic,First,13.0,204.0,5,3.58351893845611,Mercedes-Benz,E-Class
Kochi,2015,238.80117252643464,Petrol,Manual,First,15.04,103.6,5,1.7119945007591924,Volkswagen,Vento
Mumbai,2017,204.93901531919198,Diesel,Automatic,First,18.19,174.5,5,3.1350593387750902,Skoda,Superb
Kochi,2017,163.52675622050356,Diesel,Manual,First,15.4,120.0,7,2.3105532626432224,Mahindra,Scorpio
Pune,2000,279.28480087537883,Petrol,Manual,First,16.1,37.0,4,-0.5978370007556204,Maruti,800
Coimbatore,2018,170.5608395851756,Diesel,Automatic,First,13.22,241.4,5,3.8181517898180757,Audi,Q5
Coimbatore,2018,193.19161472486326,Diesel,Manual,Second,17.45,100.0,7,1.986503546020567,Mahindra,Nuvosport
Chennai,2011,235.78591985103776,Diesel,Manual,Second,20.54,103.6,5,1.4586150226995167,Volkswagen,Vento
Chennai,2015,223.38307903688676,Petrol,Manual,First,20.85,83.14,5,1.5686159179138452,Maruti,Swift
Mumbai,2012,229.128784747792,Petrol,Manual,Second,16.02,93.7,7,1.6582280766035324,Maruti,Ertiga
Chennai,2016,75.49834435270749,Petrol,Manual,First,24.7,47.3,5,1.0296194171811581,Maruti,Alto
Kochi,2014,230.95454098155335,Diesel,Manual,First,21.9,88.76,5,1.4701758451005926,Hyundai,I20
Kolkata,2014,238.74672772626644,Diesel,Manual,First,22.7,89.84,5,1.7029282555214393,Ford,Ecosport
Pune,2015,243.97745797511703,CNG,Manual,Second,32.26,58.2,4,1.1314021114911006,Maruti,Alto
Bangalore,2014,240.8318915758459,Diesel,Manual,First,20.34,103.2,5,1.8718021769015913,Volkswagen,Vento
Bangalore,2011,270.1851217221259,Diesel,Manual,First,12.05,120.0,8,1.8562979903656263,Mahindra,Scorpio
Kochi,2016,183.1775095365149,Diesel,Manual,First,25.83,99.0,5,1.827769906751088,Ford,Figo
Mumbai,2012,325.5764119219941,Diesel,Manual,First,12.99,100.0,8,2.128231705849268,Toyota,Innova
Pune,2018,164.31676725154983,Diesel,Manual,First,28.4,73.75,5,1.7749523509116738,Maruti,Dzire
Pune,2018,31.622776601683793,Petrol,Manual,First,25.17,53.3,5,1.2237754316221157,Renault,Kwid
Jaipur,2011,344.9637662132068,Diesel,Manual,Third & Above,13.1,141.0,7,1.8718021769015913,Ford,Endeavour
Delhi,2015,252.98221281347034,Petrol,Manual,First,18.88,123.24,5,1.791759469228055,Ford,Ecosport
Hyderabad,2016,252.46385879963097,Diesel,Manual,First,19.67,126.2,5,2.4765384001174837,Hyundai,Creta
Bangalore,2016,126.49110640673517,Diesel,Automatic,First,14.69,258.0,5,3.871201010907891,Bmw,5 Series
Mumbai,2017,167.33200530681512,Petrol,Automatic,First,18.69,103.0,7,2.0794415416798357,Maruti,Ertiga
Hyderabad,2007,301.66206257996714,Diesel,Automatic,Second,15.6,106.0,5,0.8960880245566357,Skoda,Laura
Kolkata,2013,158.11388300841898,Petrol,Manual,First,18.6,79.4,5,0.5596157879354227,Chevrolet,Beat
Bangalore,2014,256.1835279638408,Diesel,Automatic,First,15.73,174.33,5,3.079613757534693,Audi,Q3
Pune,2014,219.30344274543435,Petrol,Manual,First,17.0,118.0,5,1.9810014688665833,Honda,City
Pune,2009,300.75903976439344,Petrol,Manual,Second,16.1,88.2,5,1.0986122886681098,Maruti,Swift
Jaipur,2012,374.16573867739413,Diesel,Manual,First,20.0,68.0,5,0.9202827531436925,Ford,Figo
Chennai,2015,308.2207001484488,Diesel,Automatic,First,12.55,168.5,7,2.975529566236472,Toyota,Fortuner
